ID,Price,Manufacturer,Model,Prod. year,Category,Interior Type,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Pakistan,India,USA,Canada,UK,Turkey,Dubai ,SaudiArabia,Russia,China,Japan,Germany,France,,,,,
45769518,$314 ,MERCEDES-BENZ,E 350,2014,Sedan,Leather,Diesel,3.5,149486 km,6,Automatic,4x4,4,Left-hand drive,Silver,12,144,49,223,110,218,137,37,592,95,300,217,571,378,,,,,
45776494,"$7,840 ",MERCEDES-BENZ,Vaneo,2004,Universal,Fabric,LPG,1.9,170000 km,4,Tiptronic,Front,4,Left-hand drive,Silver,4,97,51,580,190,200,12,67,172,399,259,249,194,184,,,,,
45787317,"$56,450 ",TOYOTA,Camry Se,2018,Sedan,Leather,Petrol,2.5,25000 km,4,Tiptronic,Front,4,Left-hand drive,Blue,12,71,185,68,68,213,280,451,75,428,269,87,455,388,,,,,
45772050,$627 ,TOYOTA,Tacoma,2012,Sedan,Leather,Petrol,2.7,394069 km,4,Automatic,Rear,4,Left-hand drive,Black,12,137,70,119,207,189,397,470,91,323,334,124,518,321,,,,,
45771040,$314 ,MERCEDES-BENZ,E 350,2014,Sedan,Leather,Diesel,3.5,149486 km,6,Automatic,4x4,4,Left-hand drive,Silver,12,5,165,445,5,182,32,77,573,489,330,99,408,92,,,,,
45788160,"$13,172 ",HONDA,Cr-v,2002,Jeep,Fabric,Petrol,2.4,260000 km,4,Automatic,4x4,4,Left-hand drive,Silver,6,96,231,197,345,228,154,537,145,145,348,33,460,85,,,,,
45776729,"$19,757 ",NISSAN,Patrol Y60,1990,Jeep,Fabric,Diesel,2.8 Turbo,222222 km,4,Manual,Rear,4,Left-hand drive,Black,0,56,18,89,248,165,306,547,691,478,11,71,372,62,,,,,
45646578,"$4,704 ",AUDI,A7,2013,Hatchback,Leather,Petrol,3,301707 km,6,Automatic,4x4,4,Left-hand drive,Grey,0,87,86,37,357,30,218,513,715,118,99,15,10,121,,,,,
45815974,$706 ,HYUNDAI,Sonata,2013,Sedan,Leather,Petrol,2.4,175827 km,4,Automatic,Front,4,Left-hand drive,Black,12,52,6,596,51,118,398,590,742,163,25,11,442,274,,,,,
45773662,"$5,802 ",MERCEDES-BENZ,E 350,2013,Sedan,Leather,Diesel,3.5,107800 km,6,Automatic,Rear,4,Left-hand drive,Grey,12,146,251,297,242,236,375,562,315,470,65,202,304,163,,,,,
45767823,"$25,716 ",TOYOTA,Camry,2014,Sedan,Fabric,Petrol,2.5,115200 km,4,Automatic,Front,4,Left-hand drive,Silver,8,98,257,273,115,392,220,183,780,254,384,241,361,395,,,,,
45709646,"$10,820 ",TOYOTA,RAV 4,2001,Jeep,Fabric,Petrol,2,91000 km,4,Automatic,4x4,2,Right-hand drive,Silver,4,88,207,216,101,390,288,563,430,369,220,296,20,389,,,,,
45816333,"$11,917 ",HYUNDAI,I30,2008,Hatchback,Fabric,Diesel,1.6,201000 km,4,Manual,Front,4,Left-hand drive,Black,8,89,219,154,115,366,342,174,18,152,85,69,471,294,,,,,
45802892,"$41,281 ",HYUNDAI,Santa FE,2015,Jeep,Leather,Diesel,2,185811 km,4,Automatic,Front,4,Left-hand drive,Black,4,3,121,318,375,187,320,457,368,277,41,78,273,294,,,,,
45805683,"$4,391 ",NISSAN,Altima,1998,Sedan,Fabric,Petrol,2.4,358400 km,4,Manual,Front,4,Left-hand drive,Brown,2,31,227,440,370,285,244,307,350,32,350,11,62,108,,,,,
45810372,"$3,058 ",PORSCHE,Cayenne,2018,Sedan,Leather,Petrol,3.6,28968 km,6,Automatic,4x4,4,Left-hand drive,White,12,89,300,123,234,98,191,596,82,414,192,3,246,449,,,,,
45798451,"$12,544 ",TOYOTA,Prius,2007,Hatchback,Fabric,Hybrid,1.5,140000 km,4,Automatic,Front,4,Left-hand drive,Beige,6,15,14,49,147,27,50,348,708,336,456,32,221,237,,,,,
45803832,"$30,063 ",HYUNDAI,Tucson,2014,Jeep,Leather,Diesel,2,120000 km,4,Automatic,Front,4,Left-hand drive,White,4,28,58,81,195,256,63,22,406,141,437,146,51,140,,,,,
45156280,"$72,130 ",PORSCHE,Panamera,2010,Hatchback,Leather,Petrol,4.8,196800 km,8,Tiptronic,4x4,4,Left-hand drive,White,8,125,84,294,83,247,137,690,87,373,456,270,399,265,,,,,
45801000,"$21,639 ",HYUNDAI,Veloster,2015,Hatchback,Fabric,Petrol,1.6,17200 km,4,Tiptronic,Front,2,Left-hand drive,Red,10,21,216,331,68,132,370,212,486,32,357,101,379,165,,,,,
44782223,"$36,692 ",TOYOTA,RAV 4 XLE Sport,2013,Jeep,Fabric,Petrol,2.5,120000 km,4,Tiptronic,Front,4,Left-hand drive,White,0,102,123,279,235,161,298,542,778,102,419,283,365,90,,,,,
45721264,$30 ,HONDA,FIT,2002,Hatchback,Fabric,Petrol,1.5,0 km,4,Automatic,Front,4,Right-hand drive,Silver,4,81,263,185,244,345,312,627,460,103,455,296,419,112,,,,,
45453314,"$12,231 ",TOYOTA,Aqua,2014,Hatchback,Fabric,Hybrid,1.5,66000 km,4,Variator,Front,4,Right-hand drive,Silver,4,60,133,303,315,333,176,153,548,95,240,89,379,85,,,,,
45761984,"$3,136 ",TOYOTA,Sienta,2004,Sedan,Fabric,Petrol,1.5,300000 km,4,Variator,Front,4,Right-hand drive,Beige,4,21,47,418,76,53,390,456,49,3,54,89,271,356,,,,,
45783494,"$10,663 ",TOYOTA,Prius,2009,Sedan,Leather,Hybrid,1.8,230000 km,4,Variator,Front,4,Left-hand drive,Grey,6,129,136,425,360,190,107,246,554,348,315,68,460,84,,,,,
45809193,"$5,620 ",HONDA,FIT,2013,Hatchback,Leather,Petrol,1.3,110467 km,4,Automatic,Front,4,Left-hand drive,White,4,74,207,418,378,196,57,319,245,368,177,190,293,244,,,,,
41704944,"$19,130 ",MERCEDES-BENZ,CLS 550,2010,Sedan,Leather,Petrol,5.5,157000 km,4,Automatic,Front,4,Left-hand drive,Grey,10,78,243,334,200,20,155,49,283,314,292,18,299,405,,,,,
45095136,"$9,408 ",HONDA,FIT,2012,Hatchback,Fabric,Hybrid,1.3,64000 km,4,Variator,Front,4,Right-hand drive,Black,4,64,244,265,1,338,130,20,12,227,411,167,477,146,,,,,
45612423,$3 ,HYUNDAI,Elantra,2011,Sedan,Leather,Petrol,1.8,80000 km,4,Tiptronic,Front,4,Left-hand drive,Grey,6,60,267,31,238,14,349,167,578,157,500,289,255,103,,,,,
45731459,"$26,594 ",HYUNDAI,H1,2014,Minivan,Leather,Diesel,2.5,179918 km,4,Automatic,Front,4,Left-hand drive,Silver,4,63,229,20,313,193,183,280,419,461,341,215,176,415,,,,,
45536422,"$36,065 ",TOYOTA,Avalon LIMITED,2013,Sedan,Leather,Hybrid,2.5,92200 km,4,Tiptronic,Front,4,Left-hand drive,Beige,12,19,285,570,318,11,155,630,698,401,148,171,509,238,,,,,
45506452,"$14,000 ",HYUNDAI,Elantra,2013,Sedan,Fabric,Petrol,1.8,50000 km,4,Tiptronic,Front,4,Left-hand drive,Grey,10,6,21,382,245,70,375,655,230,314,349,31,552,206,,,,,
45804644,"$54,518 ",HYUNDAI,Tucson,2017,Jeep,Leather,Petrol,1.6,40193 km,4,Automatic,Front,4,Left-hand drive,Black,4,14,110,295,90,289,254,621,441,65,306,281,462,100,,,,,
45799440,"$8,154 ",TOYOTA,Ist,2002,Hatchback,Fabric,Petrol,1.3,115000 km,4,Automatic,Front,4,Right-hand drive,Silver,7,77,104,552,162,282,245,71,58,401,263,264,260,373,,,,,
45813166,"$3,450 ",TOYOTA,Camry,2017,Sedan,Leather,Petrol,2.5,60762 km,4,Automatic,Front,4,Left-hand drive,White,12,24,62,387,245,394,235,222,179,405,48,233,388,16,,,,,
45804525,"$22,063 ",HYUNDAI,Tucson,2010,Jeep,Leather,Diesel,2,142264 km,4,Automatic,Front,4,Left-hand drive,White,4,62,172,584,355,389,36,641,425,394,210,267,289,425,,,,,
45656681,"$2,901 ",HONDA,Civic,2012,Sedan,Leather,Hybrid,1.5,146403 km,4,Automatic,Front,4,Left-hand drive,White,0,135,236,91,217,124,113,179,44,321,257,56,116,75,,,,,
45812738,"$4,704 ",TOYOTA,Corolla,2013,Sedan,Leather,Petrol,1.8,227371 km,4,Automatic,Front,4,Left-hand drive,Silver,12,19,241,36,125,318,112,175,6,195,439,73,514,37,,,,,
45809446,"$16,900 ",HONDA,FIT,2013,Hatchback,Leather,Petrol,1.5,70000 km,4,Automatic,Front,4,Left-hand drive,Blue,4,147,245,376,268,81,372,79,672,366,451,60,560,422,,,,,
45315594,"$18,189 ",NISSAN,Rogue,2010,Jeep,Leather,Petrol,2.5,122000 km,4,Automatic,4x4,4,Left-hand drive,Silver,4,120,241,516,285,283,91,320,67,43,10,133,20,226,,,,,
45770019,"$42,651 ",MERCEDES-BENZ,GLA 250,2017,Jeep,Leather,Petrol,2,44995 km,4,Automatic,4x4,4,Left-hand drive,Black,0,105,5,69,39,59,199,629,279,225,56,245,220,304,,,,,
45813976,"$15,524 ",TOYOTA,Prius,2012,Hatchback,Fabric,Hybrid,1.8,122324 km,4,Automatic,Front,4,Left-hand drive,Red,7,117,265,236,243,106,207,492,730,157,315,261,384,411,,,,,
45636297,"$17,249 ",BMW,530,2007,Sedan,Leather,Petrol,3,111111 km,6,Tiptronic,Rear,4,Left-hand drive,Grey,10,48,239,120,15,312,135,257,115,467,185,222,277,110,,,,,
45797238,"$28,909 ",HYUNDAI,Elantra,2017,Sedan,Leather,Diesel,1.6,98000 km,4,Automatic,Front,4,Left-hand drive,White,4,14,162,25,235,62,248,169,165,110,396,221,221,364,,,,,
45732617,"$8,467 ",HYUNDAI,Sonata,2012,Sedan,Leather,LPG,2,573249 km,4,Automatic,Front,4,Left-hand drive,Black,4,107,17,571,122,238,226,356,372,75,207,199,228,57,,,,,
32116317,$50 ,TOYOTA,Aqua,2013,Sedan,Fabric,Hybrid,1.5,130000 km,4,Automatic,Rear,4,Right-hand drive,Sky blue,0,98,199,418,293,234,158,549,347,480,91,138,147,174,,,,,
45803460,"$14,426 ",HYUNDAI,Sonata,2014,Sedan,Leather,LPG,2,169024 km,4,Automatic,Front,4,Left-hand drive,White,4,65,165,208,70,400,60,189,306,31,430,14,199,345,,,,,
45769197,"$30,734 ",MERCEDES-BENZ,E 350,2014,Sedan,Leather,Diesel,3.5,200179 km,6,Automatic,4x4,4,Left-hand drive,Black,12,75,230,183,295,245,334,622,218,328,303,120,1,427,,,,,
45787509,"$22,580 ",TOYOTA,Camry,2013,Sedan,Leather,Petrol,2.5,156666 km,4,Automatic,Front,4,Left-hand drive,Black,12,104,154,437,155,246,43,279,203,338,221,97,192,123,,,,,
45809244,"$7,464 ",HONDA,FIT,2014,Hatchback,Leather,Hybrid,1.3,114950 km,4,Automatic,Front,4,Left-hand drive,Blue,4,115,239,167,42,187,33,284,479,408,143,228,2,56,,,,,
45804881,"$59,865 ",HYUNDAI,Tucson,2019,Jeep,Leather,Diesel,1.6,13000 km,4,Automatic,Front,4,Left-hand drive,White,4,65,57,66,378,284,205,685,325,313,402,86,230,335,,,,,
45765365,"$49,237 ",TOYOTA,Tacoma,2017,Jeep,Leather,Petrol,2.7,94262 km,4,Automatic,Rear,4,Left-hand drive,White,12,108,135,425,21,295,169,448,688,35,321,5,9,309,,,,,
45796914,"$68,223 ",HYUNDAI,H1,2018,Universal,Leather,Diesel,2.5,27406 km,4,Automatic,Front,4,Left-hand drive,Yellow,4,68,239,146,388,81,314,151,461,293,129,276,140,133,,,,,
45771073,$392 ,MERCEDES-BENZ,E 300,2017,Sedan,Leather,Petrol,2,1600 km,4,Automatic,Rear,4,Left-hand drive,Black,12,138,230,287,108,31,284,580,302,5,72,189,293,27,,,,,
45787608,"$7,683 ",NISSAN,Tiida,2006,Sedan,Leather,CNG,1.8,200000 km,4,Variator,Front,4,Left-hand drive,Silver,2,47,60,518,89,133,37,163,732,149,146,99,340,357,,,,,
45769046,"$2,430 ",MERCEDES-BENZ,E 350,2008,Sedan,Leather,Diesel,3,175614 km,6,Automatic,Rear,4,Left-hand drive,Black,12,73,272,198,372,190,156,588,412,9,13,217,316,366,,,,,
45641194,$392 ,NISSAN,Juke,2015,Jeep,Leather,Petrol,1.6,85944 km,4,Automatic,4x4,4,Left-hand drive,Black,0,87,109,11,197,152,380,169,778,303,353,46,91,16,,,,,
45807457,"$33,556 ",MERCEDES-BENZ,C 300,2015,Sedan,Leather,Petrol,2,0 km,4,Automatic,Rear,4,Left-hand drive,Black,12,30,27,178,211,39,157,299,783,202,39,149,8,353,,,,,
45539130,"$17,719 ",TOYOTA,Camry,2009,Sedan,Leather,Hybrid,2.4,92000 km,4,Tiptronic,Front,4,Left-hand drive,Sky blue,8,98,94,188,94,362,131,280,541,438,306,80,292,297,,,,,
45816131,$470 ,HYUNDAI,Santa FE,2012,Jeep,Leather,Petrol,3.5,197923 km,6,Automatic,4x4,4,Left-hand drive,Red,12,36,265,54,134,54,341,175,487,359,331,197,208,140,,,,,
45764759,$941 ,TOYOTA,Tundra,2016,Jeep,Leather,Petrol,4.6,254805 km,8,Automatic,4x4,4,Left-hand drive,White,12,10,185,463,350,329,370,233,57,36,284,175,57,369,,,,,
45804880,"$49,858 ",HYUNDAI,Tucson,2019,Jeep,Leather,Diesel,2,48000 km,4,Automatic,Front,4,Left-hand drive,White,4,9,150,314,164,376,172,692,781,128,166,208,217,425,,,,,
45622835,"$8,781 ",NISSAN,Elgrand,1998,Minivan,Leather,Diesel,3.2 Turbo,230000 km,4,Automatic,4x4,4,Right-hand drive,White,4,78,249,357,139,7,296,168,311,51,478,153,412,119,,,,,
45813983,$220 ,MERCEDES-BENZ,C 350,2013,Sedan,Leather,Petrol,3.5,159250 km,6,Automatic,Rear,4,Left-hand drive,Black,12,119,18,75,97,156,244,695,119,390,223,203,137,30,,,,,
45803575,"$9,722 ",HYUNDAI,Sonata,2015,Sedan,Leather,LPG,2,582376 km,4,Automatic,Front,4,Left-hand drive,Orange,4,135,100,104,5,168,3,362,517,357,99,107,107,2,,,,,
45787301,"$21,326 ",MERCEDES-BENZ,CLS 500,2006,Sedan,Leather,Petrol,5,2000 km,8,Automatic,Rear,4,Left-hand drive,Grey,12,1,235,459,174,95,104,470,234,157,308,97,580,175,,,,,
45804856,"$51,075 ",HYUNDAI,Tucson,2017,Jeep,Leather,Diesel,2,40800 km,4,Automatic,Front,4,Left-hand drive,White,4,131,56,348,339,394,169,361,381,281,143,94,405,20,,,,,
45802041,"$15,241 ",HYUNDAI,Genesis,2011,Coupe,Leather,Petrol,2,117492 km,4,Automatic,Front,4,Left-hand drive,Grey,4,105,27,262,179,228,298,377,333,96,427,171,229,206,,,,,
45797839,"$15,524 ",HYUNDAI,H1,2008,Minivan,Leather,Diesel,2.5,56769 km,4,Automatic,Front,4,Left-hand drive,Silver,4,30,63,156,196,256,10,130,295,418,389,49,208,61,,,,,
45793323,"$27,911 ",MERCEDES-BENZ,C 250,2014,Sedan,Leather,Petrol,1.8 Turbo,70000 km,4,Tiptronic,Rear,4,Left-hand drive,Beige,8,97,59,161,205,68,101,455,154,42,309,106,81,328,,,,,
45766543,"$4,861 ",TOYOTA,Camry,2013,Sedan,Leather,Hybrid,2.5,136861 km,4,Automatic,Front,4,Left-hand drive,Blue,12,9,131,490,200,95,252,441,216,227,33,55,275,252,,,,,
45782548,"$29,793 ",MERCEDES-BENZ,S 350,2005,Sedan,Leather,Petrol,3.5,263000 km,4,Automatic,Rear,4,Left-hand drive,Black,0,5,282,500,315,394,129,413,234,49,67,89,2,133,,,,,
45797924,"$18,208 ",HYUNDAI,Elantra,2012,Sedan,Leather,Petrol,1.6,95665 km,4,Automatic,Front,4,Left-hand drive,Grey,4,60,210,325,387,271,313,542,236,185,268,272,145,84,,,,,
45811155,$549 ,HYUNDAI,Sonata,2017,Sedan,Leather,Hybrid,2,107387 km,4,Automatic,Front,4,Left-hand drive,Silver,12,101,104,469,174,197,192,172,628,400,419,56,43,286,,,,,
45749575,$30 ,NISSAN,Tiida,2006,Hatchback,Fabric,Petrol,1.5,0 km,4,Automatic,Front,4,Right-hand drive,Red,4,91,155,487,215,164,84,189,538,217,279,187,551,424,,,,,
44006324,"$34,497 ",TOYOTA,RAV 4 Le,2013,Jeep,Fabric,Petrol,2.5,65350 km,4,Tiptronic,Front,4,Left-hand drive,White,12,133,259,7,153,213,348,117,146,166,11,252,182,244,,,,,
45731752,"$43,576 ",HYUNDAI,H1,2016,Universal,Leather,Diesel,2.5,97129 km,4,Automatic,Front,4,Left-hand drive,Silver,4,91,111,281,257,275,174,402,792,32,456,273,333,241,,,,,
45725280,"$7,840 ",MERCEDES-BENZ,C 200,2001,Sedan,Leather,CNG,2,140000 km,4,Manual,Rear,4,Left-hand drive,Black,4,32,295,186,93,303,181,52,419,102,271,275,47,267,,,,,
45115251,"$28,225 ",TOYOTA,CHR,2018,Jeep,Fabric,Petrol,2,24000 km,4,Automatic,Front,4,Left-hand drive,Grey,8,107,236,210,250,36,239,194,466,379,365,109,487,109,,,,,
45504338,"$39,201 ",TOYOTA,Camry,2015,Sedan,Leather,Hybrid,2.5,35000 km,4,Automatic,Front,4,Left-hand drive,Grey,10,48,240,176,120,293,57,627,159,193,176,227,569,419,,,,,
45797233,"$36,426 ",HYUNDAI,Elantra,2018,Sedan,Leather,LPG,1.6,35643 km,4,Automatic,Front,4,Left-hand drive,White,4,69,248,334,312,107,204,64,227,147,308,51,260,365,,,,,
45787913,"$8,467 ",HONDA,Civic,2006,Hatchback,Fabric,Petrol,1.8,250000 km,4,Manual,Front,4,Right-hand drive,Grey,4,133,202,178,58,352,94,641,218,194,253,237,375,236,,,,,
45798480,"$7,840 ",MERCEDES-BENZ,CLK 320,2000,Coupe,Leather,Petrol,3.2,255000 km,6,Tiptronic,Rear,2,Left-hand drive,Silver,4,48,110,58,330,282,127,234,159,33,244,154,391,377,,,,,
45752253,"$12,701 ",HONDA,Cr-v,2015,Jeep,Leather,Petrol,2.4,117158 km,4,Automatic,Front,4,Left-hand drive,White,12,126,136,368,108,109,360,238,496,292,129,24,548,428,,,,,
45548523,"$46,414 ",TOYOTA,Avalon,2015,Sedan,Leather,Hybrid,2.5,63645 km,4,Tiptronic,Front,4,Left-hand drive,White,12,109,213,411,193,130,183,677,630,414,453,221,486,446,,,,,
45806590,"$45,160 ",MERCEDES-BENZ,ML 250,2015,Jeep,Leather,Diesel,2.1,197338 km,4,Automatic,4x4,4,Left-hand drive,White,12,100,207,242,230,394,256,508,458,179,329,89,203,139,,,,,
37082532,$100 ,BMW,330,2007,Cabriolet,Leather,Petrol,3,1123 km,6,Tiptronic,4x4,2,Left-hand drive,Black,12,44,145,36,111,156,124,515,37,311,56,84,198,114,,,,,
45814316,"$100,355 ",AUDI,A7 Prestige,2016,Sedan,Leather,Petrol,3.0 Turbo,35000 km,6,Automatic,4x4,4,Left-hand drive,Black,12,10,22,227,104,184,82,122,127,489,177,277,380,362,,,,,
45793536,"$12,231 ",HYUNDAI,Elantra,2013,Coupe,Fabric,Petrol,1.8,77000 km,6,Manual,Front,2,Left-hand drive,Beige,0,124,50,190,399,162,318,377,395,263,400,13,35,179,,,,,
45776871,"$5,802 ",TOYOTA,Prius,2007,Hatchback,Leather,Hybrid,1.5,140000 km,4,Variator,Front,4,Left-hand drive,Green,12,97,276,161,377,28,324,582,346,72,443,256,380,418,,,,,
45815909,"$2,901 ",HYUNDAI,Sonata,2018,Sedan,Leather,Petrol,2.4,45494 km,4,Automatic,Front,4,Left-hand drive,White,12,80,106,398,297,376,192,416,566,492,77,48,331,335,,,,,
45767606,"$1,882 ",TOYOTA,Prius,2017,Sedan,Leather,Hybrid,1.8,47672 km,4,Automatic,Front,4,Left-hand drive,White,12,113,44,160,317,41,312,185,174,107,215,216,583,207,,,,,
42866899,"$22,894 ",NISSAN,Pathfinder,2010,Sedan,Fabric,Petrol,4,109100 km,12,Automatic,4x4,4,Left-hand drive,Blue,12,30,196,500,350,12,80,483,86,181,442,155,462,98,,,,,
45706976,"$11,290 ",HONDA,FIT,2013,Sedan,Fabric,Hybrid,1.3,145000 km,4,Automatic,Front,4,Right-hand drive,Silver,8,103,223,352,215,72,361,516,292,24,336,216,450,307,,,,,
43353662,"$6,586 ",BMW,318,1997,Sedan,Fabric,LPG,1.8,270000 km,4,Manual,Rear,4,Left-hand drive,Green,2,131,160,56,302,145,244,112,621,348,456,166,27,71,,,,,
45792706,"$14,426 ",TOYOTA,Camry,2006,Sedan,Leather,Hybrid,2.4,188800 km,4,Variator,Front,4,Left-hand drive,Grey,8,59,166,379,399,262,35,154,195,267,378,253,405,126,,,,,
45749598,"$27,284 ",TOYOTA,Camry SE,2014,Sedan,Leather,Petrol,2.5,52000 km,4,Tiptronic,Front,4,Left-hand drive,Black,12,81,209,488,302,32,138,3,477,250,197,110,39,292,,,,,
45797343,"$7,840 ",HYUNDAI,I30,2009,Hatchback,Leather,Petrol,1.6,140000 km,4,Automatic,Front,4,Left-hand drive,Silver,4,139,15,425,119,346,387,33,321,179,124,105,197,91,,,,,
45815372,"$7,840 ",MERCEDES-BENZ,E 200,1998,Sedan,Fabric,CNG,2,180003 km,4,Manual,Rear,4,Left-hand drive,Black,4,55,212,541,376,383,216,583,667,488,82,130,393,440,,,,,
45654682,"$1,646 ",MERCEDES-BENZ,GLE 350,2016,Jeep,Leather,Petrol,3,59099 km,6,Automatic,4x4,4,Left-hand drive,White,0,108,61,389,200,264,197,564,578,172,240,95,382,339,,,,,
45804791,"$24,198 ",HYUNDAI,Tucson,2013,Jeep,Leather,Diesel,2,124000 km,4,Automatic,Front,4,Left-hand drive,Silver,4,77,265,389,369,69,270,406,680,82,169,28,131,159,,,,,
45809396,"$25,365 ",HONDA,FIT,2013,Hatchback,Leather,Petrol,1.5,34682 km,4,Automatic,Front,4,Left-hand drive,Grey,4,31,68,286,396,163,149,464,638,355,393,26,398,321,,,,,
45806345,"$17,249 ",TOYOTA,Prius,2012,Sedan,Fabric,Hybrid,1.8,22400 km,4,Automatic,Front,4,Left-hand drive,White,8,26,274,80,206,385,326,158,612,457,426,203,490,429,,,,,
45774174,$470 ,MERCEDES-BENZ,E 350,2010,Sedan,Leather,Petrol,3.5,229904 km,6,Automatic,4x4,4,Left-hand drive,Black,12,122,161,201,22,369,45,410,735,190,214,12,295,33,,,,,
45756945,"$31,361 ",HYUNDAI,Sonata,2014,Sedan,Leather,Petrol,2.0 Turbo,62000 km,4,Tiptronic,Front,4,Left-hand drive,White,12,68,122,139,377,2,360,169,534,224,313,224,524,17,,,,,
45797127,"$4,704 ",HYUNDAI,Elantra,2007,Sedan,Leather,Diesel,1.6,54279 km,4,Automatic,Front,4,Left-hand drive,Silver,4,138,291,442,92,248,385,593,665,178,384,252,450,423,,,,,
45804848,"$26,372 ",HYUNDAI,Tucson,2013,Jeep,Leather,Diesel,2,120534 km,4,Automatic,Front,4,Left-hand drive,Silver,4,132,46,478,76,245,133,108,111,249,120,85,8,283,,,,,
45786770,"$13,485 ",BMW,X5,2003,Jeep,Leather,LPG,3,189000 km,6,Tiptronic,4x4,4,Right-hand drive,Black,10,59,2,570,181,71,66,631,378,225,329,39,275,12,,,,,
45730143,"$25,591 ",HYUNDAI,Elantra,2014,Sedan,Leather,Petrol,1.6,140000 km,4,Automatic,Front,4,Left-hand drive,White,4,17,212,235,151,330,99,191,787,323,302,228,75,237,,,,,
45814808,"$6,429 ",MERCEDES-BENZ,C 300,2010,Sedan,Leather,Petrol,3,108517 km,6,Automatic,4x4,4,Left-hand drive,White,12,40,127,147,376,127,184,675,113,151,45,235,548,329,,,,,
45620554,"$13,172 ",MERCEDES-BENZ,E 350,2011,Sedan,Leather,Diesel,5.5,325811 km,8,Automatic,4x4,4,Left-hand drive,Black,12,134,176,22,199,37,263,101,574,305,268,224,286,397,,,,,
45524915,$627 ,TOYOTA,CHR,2019,Jeep,Leather,Petrol,2,24339 km,4,Automatic,Front,4,Left-hand drive,Blue,12,60,43,553,271,303,38,544,55,10,200,184,523,382,,,,,
45811316,"$12,388 ",BMW,X5,2012,Jeep,Leather,Diesel,3,420794 km,6,Automatic,4x4,4,Left-hand drive,Black,12,31,6,91,100,89,312,291,791,40,340,26,533,386,,,,,
45782212,"$18,503 ",HYUNDAI,Sonata,2012,Sedan,Fabric,Hybrid,2,280480 km,4,Automatic,Front,4,Left-hand drive,Silver,9,75,232,482,284,229,302,610,344,305,356,34,123,239,,,,,
45624104,"$12,231 ",HONDA,Insight,2010,Sedan,Fabric,Hybrid,1.3,150000 km,4,Variator,Front,4,Left-hand drive,Black,12,15,32,59,345,345,316,575,156,13,311,206,255,218,,,,,
42427923,$40 ,HONDA,FIT,2002,Hatchback,Fabric,Petrol,1.3,135000 km,4,Variator,Front,4,Right-hand drive,Black,4,33,28,299,119,192,24,508,753,132,306,12,595,425,,,,,
45796881,"$17,054 ",HYUNDAI,H1,2011,Universal,Leather,Diesel,2.5,237853 km,4,Automatic,Front,4,Left-hand drive,Silver,4,85,256,148,346,247,367,13,640,62,348,23,182,109,,,,,
45801349,"$5,300 ",HONDA,Stream,2001,Universal,Fabric,Petrol,2,111000 km,4,Automatic,Front,4,Right-hand drive,Black,6,126,121,201,53,77,226,139,398,66,415,38,35,405,,,,,
45803109,"$9,565 ",HYUNDAI,Sonata,2015,Sedan,Leather,LPG,2,42000 km,4,Automatic,Front,4,Left-hand drive,Orange,4,149,248,40,85,17,397,26,297,161,332,154,314,330,,,,,
45816654,"$18,817 ",TOYOTA,Camry,2009,Sedan,Leather,Petrol,2.4,230400 km,4,Automatic,Front,4,Left-hand drive,Silver,12,5,99,26,194,142,317,215,608,50,95,287,422,14,,,,,
45809770,"$1,960 ",NISSAN,Altima,2014,Sedan,Leather,Petrol,2.5,127918 km,4,Automatic,Front,4,Left-hand drive,Red,12,120,171,168,148,126,43,385,69,89,446,159,141,419,,,,,
45682514,"$17,249 ",HYUNDAI,Sonata,2016,Sedan,Fabric,Petrol,2.4,77000 km,4,Tiptronic,Front,4,Left-hand drive,Silver,10,65,110,124,297,211,85,144,704,291,246,135,322,56,,,,,
45732640,"$15,530 ",HYUNDAI,Sonata,2016,Sedan,Leather,LPG,2,280016 km,4,Automatic,Front,4,Left-hand drive,Silver,4,135,273,90,130,192,104,678,431,200,318,285,1,234,,,,,
45803334,"$11,290 ",HYUNDAI,Sonata,2016,Sedan,Leather,LPG,2,270874 km,4,Automatic,Front,4,Left-hand drive,Silver,4,99,49,6,273,235,55,693,591,261,272,77,392,200,,,,,
45235243,"$24,148 ",TOYOTA,Prius,2013,Hatchback,Fabric,Hybrid,1.8,118000 km,4,Automatic,Front,4,Left-hand drive,Sky blue,12,135,197,565,55,291,373,572,509,435,71,253,426,340,,,,,
45732741,"$10,036 ",HYUNDAI,Sonata,2014,Sedan,Leather,LPG,2,362868 km,4,Automatic,Front,4,Left-hand drive,Silver,4,92,116,87,222,10,51,10,705,496,414,233,97,173,,,,,
45569356,"$18,817 ",HYUNDAI,Elantra,2015,Sedan,Fabric,Petrol,1.8,85000 km,4,Tiptronic,Front,4,Left-hand drive,Black,12,43,239,283,294,274,206,604,705,188,100,220,517,42,,,,,
45803322,"$9,252 ",HYUNDAI,Sonata,2015,Sedan,Leather,LPG,2,391625 km,4,Automatic,Front,4,Left-hand drive,Orange,4,95,37,418,396,107,203,12,734,111,298,299,131,171,,,,,
45804868,"$55,823 ",HYUNDAI,Tucson,2018,Jeep,Leather,Diesel,1.7,38577 km,4,Automatic,Front,4,Left-hand drive,Black,4,115,44,284,141,373,327,64,123,395,319,1,484,40,,,,,
